,Review,Rating
5055,Enak pedes 👍,5
5056,bgs,5
5057,mantap mantap,5
5058,banyak varian jajannya.,5
5059,pengiriman cepat dan packing sangat aman sekali,5
5060,Box oleh2 nya penyok.. 🤦‍♂️🤦‍♂️,4
5061,mantabbbb sesuai pesanan,5
5062,respon penjual sangat cepat..packaging aman + rapi..produknya cocok utk oleh2.. tmksh bnyak kak,5
5063,bagus.keren,5
5064,lazis,5
5065,Recomended...,5
5066,"cepet lsg sampai. semoga exp masih lama dan yg dikasih suka, tks gan",5
5067,Oke,5
5068,"Belum dicoba sih
Tp sellernya ramah
Terima kasih seller",5
5069,packing rapi..aman sampe tujuan thanks,5
5070,Gatotnya keras pdhl sudah direndam 11 jam dan dikukus 30 menit,3
5071,Pesanan sy sudah sampai..sellernya fast respon & ramah bgt..packingnya rapi pake buble wrap juga..terima kasih jogja gift & tokopedia 🤗,5
5072,,5
5073,ok,5
5074,"pesanan sudah datang dan sesuai,mudah""an enak,tanks seller&tokopedia semoga sukes terus.",5
5075,"Pesanan ke 2 klo gk salah inget, untuk kualitas gk perlu di ragukan lagi dan pasti enak. seller juga fast respon, trima kasih.",5
5076,"itemnya sesuai foto dan deskripsi. seller ramah, itemnya juga difoto dulu sebelum dikirim. semoga sukses terus dan Terimakasih ya Kak 🙏 ☺",5
5077,"sudah sampai,suwun",5
5078,nyam nyam,5
5079,good product ! tks,4
5080,mantap,5
5081,"Kemarin baru pesen, hari ini sampe, pelayanan ramah, packing rapih, barang ga ada yg cacat, ini orderan ke 3 kali, alhamdulillah puas selalu",5
5082,"Mantap,,Sesuai harapan.",5
5083,Mantap pedasnya luar biasa.,5
5084,suka rasanya fast respon seller makasi next order lg,5
5085,"Halo kak, makasih ya, cemilannya sudah sampai.
Seperti biasa, packing aman dan rapi (free bubble dan kardus) karena itu gak ada yang hancur.
Soal rasa dan harga, di sini paling oke 👍",5
5086,enak banget mie lidi nya sukaa langsung di serbu sama org rumah. next order lagi deh kak. makasi.. oiya buat sicepat makasi juga hujan lebat sempetin nganter masuk k rumah untung pake mobil ga kebasahan. meski mobilnya agak susah masuk ke gang kecil. terharu sama perjuangannya makasi si cepat,5
5087,"Fast respond, sesuai deskripsi, packing rapih....makasih....",5
5088,"Pertama kali beli di toko ini, untuk packagingnya benar-benar aman sampai ke rumah tidak ada yang ancur.

Untuk rasa so far so good, lumayan.

Good Jobs and Recomanded seller 👍👌",5
5089,"enak, gurih ...pengiriman cepat, barang semua aman tidak ada yang hancur, pokoknya recomment bgt belanja disini selalu puas, terima kasih",5
5090,enakk,5
5091,"untuk ukuran segini termasuk murah, isinya banyak dan enakk gurih",5
5092,Enak2 semuaa 😊👍,5
5093,gàk terasa ikan,3
5094,Ok lah.,4
5095,"pas dateng lem nya kebuka, dicobain uda rada alot",1
5096,enak dimakan sama emi,5
5097,,5
5098,"packing aman, keripik enak dan garing",5
5099,produk bagus dan seller juga ok service nya,5
5100,kerdus nya beyok tempe nya sdh rda hancur,3
5101,"Enak...rapuh ,cuma memang agak hancur..😁",4
5102,"cemilan tempe paling mantaaap.. gurih, nggak berminyak, nggak bikin haus.. seller 👍👍 tiap bungkus di bubblewrap sblm masuk dus",5
5103,"always good, repeat order",5
5104,kripiknya hancur,2
5105,agak hancur ya..,2
5106,Packing nya rapi.,5
5107,"PengirimN cepat, Aman sampai tujuan. Makasi",5
5108,"Respon n pengiriman super cpt,packingan rapi,snacknya blm di cb",5
5109,Barang sudah di terima dengan baik,5
5110,Barang sudah di terima dengan baik,5
5111,Barang uda sampe.dikemas rapi.barang tdk ancur.trims ya.,5
5112,"Enak,, seller rekomended",5
5113,"Barang sdh diterima sesuai pesanan, packing aman, berat tdk ngecek sesuai ato tdk.. blm dicoba, semoga enak 😃 pengiriman cepat 👍",5
5114,"Sesuai Gambar dan Deskripsi, Mantab",5
5115,"Cepat bener, beli Jumat pagi, sampai Sabtu sore. Semua dikemas dg aman pakai kardus + bubble wrap di setiap cemilan jd ga ada yg hancur. Rasa OK, baru nyobain 1 doank sih.",5
5116,"Cepat, akurat, mantap. makasih",5
5117,"fast respond, service ramah dan cepat, barang makanan dikemas rapi dan tidak rapuh👍",5
5118,ok,4
5119,"packaging aman, barang sesuai dgn deskripsi",5
5120,tiap bulan beli produk ini. selalu konsisten kualitas produk dan pelayanannya. super!!! terima kasih ya,5
5121,"Pembelian kedua. Respon penjual cepat, sampai dengan cepat, packing sangat baik, produk aman 100% tidak ada cacat. Terima kasih ya 😀",5
5122,"Abon udangnya enakk. Respon penjual cepat, sampai dengan cepat, packing sangat baik, produk aman 100% tidak ada cacat. Pasti akan jadi langganan disini 😀",5
5123,sangat puas pengiriman juga cepat mantap 👍👍👍,5
5124,pengiriman tempat waktu dan baik,5
5125,"Pelayanan TOP! komunikasi bagus, barang sehari sampai, packingnya aman. Barang sesuai deskripsi. Recommended seller. :)",5
5126,barang bagus sesuai pesanan. recommended seller. terima kasih,5
5127,"mantap bosqu.... sukses terus... pengiriman cepat, seller terpercaya...",5
5128,seller ramah dan baik..pesanan datang masih potongan utuh karena packaging rapi dan dipake bubble wrap hanya sedikit sekali yang hancur...recommended seller 👍,5
5129,Sudah kedua kali beli keripik disini. Penjualnya amanah 🙏,5
5130,"udh beli keberapa kli... puas blnja di toko ini.. paking rapi dibungkus bubble, rasa pisang juga enak...
tidak mengecewakan blnja di lapak ini",5
5131,"packingnya rapih banget, rekomen seller",5
5132,mantap renyah,5
5133,"udh kesekian kali belanja di lapak ini.. kripik nya renyah, pakingan rapih... penjual cepat respon...ngk kecewa belanja di lapak ini..pertahankan...sukses trus ya sis jualan nya..",5
5134,"packingnya rapih, soal rasa tak perlu diragukan. makasi",5
5135,"tidak mengurangi citra rasa, masih mantep yg hancur..",5
5136,Udah sering belanja disini. Pesanan sesuai. Seller Komunikatif. Expired makanannya masih lama. Pengiriman jg cepat. Makasih.,5
5137,"cmn bli kripik 3 aja tp packing rapi bgt,pk kardus trs dipack buble & plastik satu2,jd aman. mksih ya 😊.",5
5138,"Produk ok, enak, packing sudah lebih baik dan aman, pembelian yang kedua.",5
5139,mantaappp,5
5140,Sdh langganan.,5
5141,"sesuai pesanan,dan pengiriman cepat ..",5
5142,Recommended Seller,5
5143,pembelian kedua kali.,5
5144,Gurih. Enak...,5
5145,Enak renyah. Tq,5
5146,"Rasanya enak sekali. Packing bagus, keripiknya utuh. Recommended.",5
5147,"Baru unboxing, 2 kantong untuk 1Kg lebih, makasih Kakak. kalo jualanku lancar nanti langganan ya 😊",5
5148,"Seller memproses pesanan dengan cepat. Lalu dikirim dengan kardus. Tetapi dalam kardus, 3 silinder penyok parah dan ke 7 silinder yg saya beli dalamnya/isinya remuk parah sehingga dari luar pun terdengar isinya remahan. Bisa jadi ekspedisi yang serampangan, tetapi intinya tetap sangat mengecewakan menerima paket makanan dalam kondisi remuk dan hancur.",3
5149,recomended deh,5
5150,"barang sudah sampai, cepat, packing bagusss",5
5151,"Cepat dan mantap, thanks gan",5
5152,fastrespon dan pengiriman,5
5153,Mantapppp,5
5154,makacih dah nyampe semua,5
5155,Langganan udah sama bos nov 👍👍,5
5156,"Produk sesuai pesanan, respon cepat dan toko dapat direkomendasikan.",5
5157,Recomended belanja disini.. karena saya di Palembang mengirimkan untuk anak saya yang lagi hamil muda di Bekasi.. anak saya senang sekali.. juragan toko amanah . Alhamdulillah,5
5158,"paking rapi, pengiriman cepat, rasa oke",4
5159,enek dan gurih,5
5160,,5
5161,barang cepat sampai n paking baik. thx ya,5
5162,"sesuai deskripsi,enak kriuk gurih.....top",5
5163,"Garing, renyah, gurih kayak janjimu",4
5164,Barang sesuai deskripsi,5
5165,"makasih gan paket udh sampe respon baik, selalu puas blanja di sini",5
5166,terbaek,5
5167,"Bismillah, ikannya enek dan gurih.
maaf numpang iklan juga ya.
*****************************",5
5168,melempem,3
5169,Barang ok banget lezat dan tetap krispi renyah,5
5170,"Sesuai pesanan, kirim cepat",5
5171,Muntep polll i love you....,5
5172,"sebenernya kripik ini enak parah, tp sayang penjual mengirim produk yg akan exp bbrp hari lg(agustus 2020), mana saya beli 3. aroma sudah tengik. harga normal tp dikasi kualitas obral.
harusnya penjual ga cuma kejar untung dan balik modal, klo seperti ini saya yg maunya rutin beli dan merekomendasikan ke teman, jd kecewa dan ga akan beli lg ditoko ini",1
5173,Saat diterima keripik byk yg sudah hancur.. Yah mungkin dri ekspedisinya..,5
5174,Sesuai pesanan,5
5175,Uenaaakkk........,5
5176,Respon Cepat dan Murah,5
5177,Sesuai pesanan dan cepat serta penjual ramah,5
5178,"suka bangett, udah bm ini dari bulan kemaren akhirnya beli juga",5
5179,"packaging nya rapih aman, rasanya udh pasti enak, soalnya udah sering makan dari jaman kuliah. cuma ini baru pertama kali beli online.",5
5180,sudah tidak renyah bahkan bumbu hambar,1
5181,Barang diterima dengan baik,5
5182,Mantap,5
5183,Very good,5
5184,Pengiriman cepat. Pengemasan rapi dan aman. Selalu suka deh sm makaroni nya💜💜,5
5185,,5
5186,"sudah sampai, aman dan pacagingnya rapi.
trimakasih",5
5187,Super sukaa sm makaroni nya.. pengiriman jg cepat. Pengemasan rapi dan aman.. Thankyouuuu ❤️❤️,5
5188,"penjual good, respon cepat",5
5189,pembelian ke 2.,5
5190,enak gurih.,5
5191,Sesuai deskripsi dan expectasi,5
5192,kacangnya enak gurih,5
5193,"Pengiriman cepat, packing cukup rapi dan aman. Enak kacang metenya, panggangnya merata.",5
5194,Kilat.... jossss...,5
5195,kacang sudah sampai dgn cepat dan selamat. sudah 2x belanja di toko ini. pengiriman cepat. recommended seller. makasih ya kak,5
5196,barangnya. bagus,5
5197,Ok,5
5198,ada packaging yg plastik vacum nya kendor jadi rasa kacangnya berubah kurang rentah dan ngga gurih,3
5199,manyap bos,5
5200,🙏👍👍👍👍,5
5201,"Walau packing tidak ada bubble wrap dan tidak sticker fragile, tapi kacang yg dikirim kondisi bagus dan masih facum.",5
5202,"Blm dicobain krn puasa, respon penjual okee , packing rapi ...recomended",5
5203,"pengiriman cepet bgt pdhl bali-bekasi, produk oke",5
5204,"mantapppppp udh 2x beli, cepet banget pengemasan dan pengiriman dari bali ke bekasi👍🏻👍🏻👍🏻 pertahankan 👏",5
5205,Produk sudah di terima dengan baik ... makasi,5
5206,Produk sudah di terima dengan baik ... makasi,5
5207,Ingat kacang Bali ingat Rumah Semut,5
5208,sesuai pesanan mantab,5
5209,....,5
5210,pengiriman cepat dan packing rapih 👍,5
5211,Pengiriman cepat dan packagingnya rapih,5
5212,"pesanan dgn barang yg dikirim, packingnya rapih walaupun kendala pengirimannya double btw terimakasih bingits 😀",5
5213,Produk sesuai Deskripsi. Pengiriman cepat dan packing rapi. Recommended.,5
5214,"pengiriman cepet bgt pdhl bali-bekasi, produk oke",5
5215,"barang sesuai pesanan.. respons cepat dan delivery cepat..
sukses terus yaa.. 👍👍👍👍👍",5
5216,slalu puas belanja disini...fast respon,5
5217,Respond Result 👍🏼,5
5218,"Bener banget kacang nya jumbo, utuh, tidak ada yg belah, kualitas super, respon cepat pengiriman cepat 👍🌷 keren, layak untuk jadi langganan , Terima kasih gan..",5
5219,kirain dikirim 2x500gr ternyata lsg 1kg,5
5220,"produknya tidak mengecewakan... seller fast respon juga, bakal blnja lg di t4 kakak makasih ya...",5
5221,mantbs,5
5222,msh ok langganan dr 3 tahun lalu,5
5223,Kacangnya besar2... Ibu saya suka deh pokoknya mantaplah,5
5224,"Packing vakum rapi, pengiriman agak lama mungkin karena mau libur lebaran tapi okeeeee… kacangnya jumbo sesuai ekspektasi 👍👍👍",5
5225,benar mede jumbo. ini,5
5226,fast respon real pict beneran jumbo.. semoga rasanya jg oke. semoga toko selalu amanah,5
5227,Alhamdulillah baŕangnya bagus sesuai iklan,4
5228,,5
5229,barang sudah diterima sesuai deskripsi,5
5230,ok,5
5231,Garing kacangnya dan fresh. Seller fast response.,5
5232,sesuai pesanan,5
5233,oke puas belanja di toko ini bagus sesuai pesanan,5
5234,Respon cepat n terima kasih,4
5235,oke,5
5236,😃😃😃😃😃😃,5
5237,Enak2 semuaa 😊👍,5
5238,Fast respon dan packaging bersih,5
5239,"respon & pengiriman cepat, belum dicoba semoga kacangnya enak..👍",4
5240,"barang cepat sampai, penjual responnya cepat",5
5241,packaging oke rasa oke,5
5242,gk pernh kecewa sllu langganan ditoko ini,5
5243,"packing oke, kualitas ok, cuma lama di ekspedisi mungkin krn menjelang lebaran",5
5244,sayang sekali bukan kacang bawang yg kecil2,3
5245,bukan kacang bawang yg kecil2 ini mah,3
5246,sudah sampai blm dicoba rasanya,5
5247,"Alhamdulillah seller gercep bgt, padahal pesan kemaren sore,pagi begini udah sampe, karena puasa jd ga bs langsung cobain, semoga aja enak, dibungkus rapi, terimakasih seller semoga sukses terus",5
5248,okee,5
5249,Vacuum packing bagus,5
5250,,5
5251,Pertama beli berlabel.. kedua beli tidak berlabel.. apakah stocknya sama atau tidak belum dicoba.. sy kasih bintang 4 dulu. Terima kasih,4
5252,good,5
5253,"Produk sesuai pesanan, respond dan pengiriman muanttafff",5
5254,"Terima kasih, produknya bagus ditambah pelayanannya yang baik. Barakallah fiik",5
5255,,5
5256,produk aman n pengiriman juga cepat,5
5257,"Alhamdulillah dpt penjual yg amanah. Almond dan ajwa nya bagus2. Cepet sampe jg. Jazakallah khoir Gan, barakallah.",5
5258,A++,5
5259,terhitsss,5
5260,,5
5261,selalu puas berlangganan disini,5
5262,"sudah beli ber X X almon nya enak, semisal kurang garing, tinggal di oven 2 menit, kriuk lagi.",5
5263,pengirimannya cepat dan pengemasannya rapi,5
5264,Siiiiippppp,5
5265,"respon baik cepet tanggap tapi sayang barang nya gak terlalu bagus beda dengan yg pernah saya beli di toko lain dengan harga yg
lebih murah. kalo utk pelayanan top sih responnya cepet",3
5266,packing standar tanpa bubble wrap. semoga kacangnya renyah. pengiriman cepat,4
5267,Sudah langganan dimari. TOP,5
5268,mantappppp,5
5269,Kualitas bagus sesuai foto dan deskripsi. Packing rapi dan pengiriman cepat 👍😊,5
5270,Product sesuai iklan 👍🏼,5
5271,barang ud sampe.... terima kasih...,5
5272,barang ud sampe.... terima kasih...,5
5273,barang ud sampe.... terima kasih...,5
5274,barang ud sampe.... terima kasih...,5
5275,barang ud sampe.... terima kasih...,5
5276,"real pic, rasanya mantabs",5
5277,Rasanya kok beda ya,3
5278,kacang metenya sesuai harga dn levelnya..hanya kemasan yg perlu diperbaiki. tdk pake dus walo diwrap..jd banyak yg hancur.,4
5279,"enaaak, bakal beli lagi deh",5
5280,oke 👍,5
5281,agak hancur dikit.tapi masih oklah.pengiriman lumayan cepat.blm dicoba.mdh2an enak,4
5282,kwalitasnya mantul2,5
5283,"Rasa kacangnya enak, cuma saya packing kurang rapih sehingga kacang jadi hancur saat pengiriman.",4
5284,terima kasih,4
5285,Recommended seller👍,5
5286,banyak yg pecah guys,3
5287,Uda langganan .... Mantap 👍🏻,5
5288,,5
5289,"paket sudah sy terima, thq ya",5
5290,"enak banget medenya,gurih asinnya pass",5
5291,"Pengirimannya seeh cpt, rasa kacang medenya juga TOP tp yg kurang kemasannya, kacangnya ada yg hancur meski ga semuanya, lain kali lbh diperhatikan aja ya, kacang nya uueeenaaak bangeett, jd terbayarkan meski ada yg sdkt hancur...😊👍",4
5292,kualitas bagus,5
5293,enak Alhamdulillah.,5
5294,kacangnya enak dan gurih dan tidak pecah ..TRims yaaa...,5
5295,Barang cepat sampai dan enak rasanya,5
5296,kualitas kacang kurang bagus,5
5297,Enak. Renyah. Rasanya pas,5
5298,"enak,,, sesuai",5
5299,fresh,5
5300,seperti biasa paket terkirim dengan cepat rasa kacang enak...mantap,5
5301,puas.terimakasih.,5
5302,"barang bagus sesuai keinginan, rasa juga enak",5
5303,Kacang Almondnya Renyah...Enak,5
5304,Kualitas baik dan harga pas.,5
5305,proses cepat barang sesuai dengan pesanan,5
5306,pengiriman cepat rasa enak,5
5307,enak n fresh,5
5308,"mantap, sangat bagus",5
5309,"Murah, proses cepat. Berkualitas, packing rapi juga. Free ongkir ke SBY 2 hri udah nyampe",5
5310,"layanannya bagus cuman timbangannya mohon jangan dengan kemasannya, jadinya g berat bersih..
kalo dikeluarkan jadi kurang timbangannya",5
5311,kualitas oke respin cepat,5
5312,sdh langganan,5
5313,sdh langganan,5
5314,sdh langganan,5
5315,sdh langganan,5
5316,"packingan aman, gak remuk sampai rumah.
produk sesuai deskripsi. enak sesuai dg kelasnya.. ada harga ada rupa..

ada potongan ongkir dari tokped..
makasih seller dan tokped..",5
5317,"barang sdh sampai , respon penjual baik. barang dipacking rapi . barang sesuai gambar. setiap kali order harga naik terus. terima kasih",5
5318,udah beli kesekian kalinya puas,5
5319,puas bangettt,5
5320,Almond nya tdk se crunchy yg biasanya,4
5321,sudah kesekian kalinya beli tetep top dah puas banget,5
5322,"I luv this nut .Delicious ,crunchy and healthy Eating it for breakfast usually",5
5323,mantap gan,5
5324,mantap gan,5
5325,mantap gan,5
5326,mantap gan,5
5327,mantap gan,5
5328,"Sudah terima barang dengan cepat dan baik, smg kt semua selalu di berikan kesehatan dan kesuksessan, amiiiiiiiiiin. terima kasih. salam - sinargriya .com @kacapatri",5
5329,Proses dan pengiriman cepat tapi kwacinya agak berbau,4
5330,enak Kuacinya Rasa Kuaci selasa,5
5331,"mantap pengiriman cepat seller ramah, mantul deh...",5
5332,"packing, pengiriman, produk, kualitas ok semua.
thx seller",5
5333,"seperti biasa, mantap 🥳",5
5334,"pokoke mantap lah,,,ud bbrp x beli disini...
okk bgt deh 👍👍",5
5335,"packing dan ketepatan waktu walaupun diterima lewat jam 19.00, trima kasih ya ....bisa jadi rekomen utk belanja lagi 👍",5
5336,ud yg ke sekian x beli kwaci disini...enakkkk 👍👍👍👍,5
5337,sip,5
5338,terima kasih bos,5
5339,"kiriman cepat sampai,hanya kuacinya nempel di kulit luar",4
5340,Pengiriman sngt cepaT.... thank ya...,5
5341,Pengiriman sngt cepaT.... thank ya...,5
5342,"enak,crispi..",5
5343,pengiriman super cepat. best seller,5
5344,"barang ok, pengiriman cepat . thx seller",5
5345,"Kuacinya besar²,, Mantab.!!!! pgiriman jg expres pdhal Jakarta Banyuwangi 2hr sudah smpai",5
5346,Gurih ama Asinnya mantaps banget dah,5
5347,pesanan sesuai sudah langganan,5
5348,mantulll,5
5349,,5
5350,Sayang bgt yang ini banyak yang remuk nya...,4
5351,Barang sesuai deskripsi. Kualitas OK. Mantap!,5
5352,Kemasan bagus. Belum dicoba. Inshaa Allah enak.,5
5353,👍👍,5
5354,mak nyussssss,5
5355,Goooooooooood,5
5356,👍,5
5357,kuwalitas sesuai dengan yang di sampaikan. terimakasih,5
5358,maaantap,5
5359,Enak & segar,5
5360,maknyus,5
5361,"Dari berat 500 gram yg remuk 59 gram.
Entah dari awal packing atau expedisi.
Untuk masukan aja, tlg ada item dos packing, jadi barang tetap aman jika pengiriman jarak jauh.",4
5362,"enak banget, fresh dan renyah!",5
5363,Top recommended... Jadi langganan terus,5
5364,"Barang sesuai deskripsi, rasa enak, packing ok (tebel), dan pengiriman cepat. Thanks.",5
5365,murah enak fast respon,5
5366,puas,5
5367,"barang sesuai permintaan, bagus dibungkus nya/ diterima dg baik.",5
5368,"pengiriman cepat & seller fast respon ,produk kw baik",5
