Review,Rating,Sentiment
siang order sore lgsg dkirim besok siang barang sudah sampai sangat puas order di toko ini pelayanan copat barang aman bakal jd langganan terimkasih kakak,5,positive
sukaa sm boba nya enakk pelanggan sy smpe blg kyk chatime,5,positive
aman barang dikirim dengan baik dan cepet sampainya order lgsg dikirim terimakasih banyak yaa kak,5,positive
fast response barang bagus good job,5,positive
puass brg sesuai dan cepat sampai,5,positive
bubblenya enak,5,positive
terima kasih barang sudah sampai,5,neutral
pengiriman cepat barang kondisi sangat baik dan exp masih jauh mantap banget,5,positive
ok selalu puas cepat sampai paking aman,5,positive
sangat puas ok,5,positive
ok sangat puaas thankssss,5,positive
mantap harga murah dan expired masih lama,5,positive
exp date panjang penjual ramah inaco jelly lengkap 25pcs terima kasih,5,positive
okeee,5,neutral
proses cepat packing rapi,5,positive
mantaaaappp pengiriman cepaatt,5,positive
bagus pelayanannya cepat,5,positive
pesen 2 dikirim cm 1 tp penjual bertanggung jawab smp selesai permasalahan,5,negative
pearl nya the best banget krn ga abis sayang kalo dibuang jd simpen di kulkas besok nya masih lumayan empuk walau memang udh ga kondisi prima kan kalo nginep,5,negative
enaaaaakkk,5,positive
so yummy dan enak banget,5,positive
pengirimannya cepat sekali pagi pesan siangnya sudah sampai produk aman rasanya enak terimakasih,5,positive
thanks chatime,5,neutral
produk dan pengemasan bagus,5,positive
pengiriman cepat mantaaab,5,positive
kirain 1 pack isi smp 1 kg ternyata tidak,2,negative
sesuai pesanan packing aman,5,positive
pesen 5kg timbanganya kurang bosqu,2,negative
fast respon pesan jam 8 jam 11 dtg,5,positive
sudah repeat order disini selalu oke recommended seller,5,positive
paket sudah sampai terima kasih,4,positive
alhamdulillah enak rasanya packing rapi pengiriman cepat terimakasih,5,positive
semuanya oke,5,positive
pembelian kedua,5,neutral
produk sudah sampai dapat harga promo packing aman terimakasih,5,positive
beli sore dikirim pagi esok hari malam di hari yang sama jam 7 malam sudah sampai padahal pakai si halu,5,neutral
rasanya enak renyah,5,positive
enaakkkkk,5,positive
pembelian ke 2nya karena memang enak anak2 suka bgt terima kasih,5,positive
tampilannya si oke isi jg padet ga malu2in buat bagi2 ketetangga btw stiker beli sendiri yaa mantap deh klo enak beli lg,5,positive
kentangnya crispy asin asam pedas gurih pokonya sedep banget,5,positive
rasanya enak udh itu aja,5,positive
belum di coba,4,neutral
bgus,5,neutral
mantap pengiriman aman dan cepat dilapis bubble wrap thanks seller,5,positive
tokonya fast response rasa kentangnya asinnya pas cocok jadi penambah menu makanan,5,positive
ok tiba tepat waktu rasa nggak bisa omen karena langsung kasih ke keponakan,5,positive
mantul pengiriman cepat,5,positive
packing nya sangat rapi,5,positive
enak banget nih,5,positive
kripik hancur,1,negative
ushain dong ga ancur saat kita trima,4,negative
keripiknya hancur,2,negative
rasanya enak gpp walaupun ada yg jadi kriu,4,negative
diterima dengan baik sedikit remuk tapi rasa enakk,5,negative
packing jos lapis2 rapi buble rap dan tempe utuh sukses terus ya ka tq,5,positive
awalnya cancel pembelian tp penasaran mau nyobain akhirnya beli 1kg walaupun packingan hancur tp rasanya sekali ngunyah ga pengen brenti ueenaaakk saran utk seller next utk packingan supaya ga hancur diberi udara terlebih dulu baru di balut bubble pengalaman yang pernah saya dpt dari beli kripik pisang terima kasih sukses terus yah,5,negative
tempenya enak garing gurih,5,positive
manteps semoga ngak memes,5,neutral
blm di coba tp packing rapih dan ceat,4,positive
fast delivery packing rapi sudah kesekian kalinya order lauk snack camilan dan sambal di toko ini terima kasih seller,5,positive
renyah banget ngga gagal rasanya pas mantap,5,positive
kentang sangat garing buat cemilan ok buat makan dengan nasi juga enak sekali rasa rendang cocok di lidah,5,positive
pengiriman cepet respon juga cepet empingnya juga bagus kualitasnya makasih ya,5,positive
alhamdulillah sudah sampe dengan selamat,5,neutral
c untuk if di film f tak t t di rmh f di tse,1,neutral
barang sesuai pengiriman cepat terima kasih,5,positive
sesuai pesanan emping yang renyah dan gurih reorder kesekian selalu fast respon trims seller,5,positive
pengiriman cepat tp ga sesuai ekspektasi saya tebel2 empingnya,4,negative
manstabb,5,positive
alhamdulillah empingnya tipis dan besar2 terimakasih,5,positive
cepet bgt sampe nya respon cepat trims,5,positive
sesuai dng deskripsi insyaallahu sama spt yg biasanya dimakan terima kasih d,5,positive
biasanya gak suka sm yg berbau keju apaun itu tp mudah2an ini doyan krn pgn ngemil,5,negative
ro,5,neutral
respons cepat cheese stick ditambah bubble wrap sehingga tetap utuh waktu diterima recommended seller,5,positive
bentuknya pendek2 terkesan patahan2 yg dijual untuk rasa belum dicoba,3,negative
enak sekali snacknya fresh pengiriman cepat packing rapi terima kasih banyak,5,positive
gabus ga rasa keju agak apek,2,negative
weh mabtap nih kripik,5,positive
ususnya pahit,1,negative
mantul gaeess packing rapih dan aman sampe jkt keripik msh utuh ga hancur thank you kakak sukses trs tmbh laris manisss,5,positive
recommended seller gan,5,positive
as always recommend seller,5,positive
sangat2 puas enak garing dan renyah packing sangat bagus yg utama seller sangat ramah semoga tambah sukses,5,positive
krispi,5,neutral
packing nya kurang rapih 1 bungkus hancur semua kalau rasa belum di coba,4,negative
makasiih yaa ramah bngt n lucu good luck,5,positive
alhamdulillah udah sampai pesanannya packing nya rapih banget belum dibuka sepertinya aman gak ada yang hancur mksh seller moga tambah sukses n berkah,5,positive
pokok nya puas belanja di toko pedia,5,positive
rasa mantap,5,positive
fast respon pengiriman cepat dan rapih,5,positive
sdh terima paking aman belum coba kata teman sih enak recommended seller,5,positive
alhamdulillah ga hancur pembungkusanya rapih ud jd langganan dipertahanin trus yaaa,5,positive
pengiriman cepat mantap,5,positive
pebgiriman cepat tp barang hancur semua,5,negative
sudah kesekian kalinya pesen disini gak pernah kecewa,5,positive
pedesnya banget,5,negative
pengiriman lama penjualnya ga ramah dichat ga pernah direspon,2,negative
enak lidinya,5,positive
penjual nya gak ada respon entah gak bisa ngetik gak tau huruf atau emang gak niat,2,negative
lamaa,1,negative
suukaaaa,5,positive
sumpia udang manis enak manis gurih renyah empuk packing dan pengiriman aman,5,positive
sumpia nya enak,5,positive
ok deh smuanya bagus,5,positive
produk enak respon penjual dan pengiriman baik terima kasih,5,positive
delivery cepat rasa snack enak garing krn msh fresh puazzz,5,positive
horror di pengiriman,5,negative
mantap pengiriman cepat rasa juga gak murahan rekomen ini top buat lebaran atau snack harian,5,positive
enak sesuai harapan sukses yah,5,positive
dus terbuka,4,negative
enak rasanya crispy,5,positive
y,5,neutral
super enakkkkkk,5,positive
mantappp enak sekali kak,5,positive
sekarang ga perlu lg hrs ke padang klo pengen keripik baladonya cukup di tokopedia aja 2 hari sdh sampai jkt terima kasih serley dan toko pedia,5,neutral
pembelian ketiga bumbu lado melimpah puas rasa enaknya isi banyak pengiriman cepat walau dari padang ke jakarta saya pesan di sini karena review nya bagus2 alhamdulillah memang bagus packaging dan isi aman 100 recommended seller shirley kurir ok thanks seller dan tokopedia,5,positive
pembelian kedua pengiriman cepat walau dari padang ke jakarta saya pesan di sini karena review nya bagus2 alhamdulillah memang bagus packaging dan isi aman 100 recommended seller shirley thanks seller dan tokopedia,5,positive
renyah empuk aroma bumbu segar pengiriman rapi terima kasih,5,positive
selalu puas sama tokopedia gratis ongkir nya ga kira2 seneng bgt deh belanja dr dr padang ga perlu mikirin ongkir yg mehong jd bisa makan keripik sinjai yg enak bgt,5,positive
pengemasan baik cpt sampai dgn aman kripik nya enak ga keras kl udah makan nagih terus sellernya ramah,5,positive
barang bagus sayang kemasan kurang aman sebagian remuk,4,negative
sesuai pesanan mksh ya,5,positive
gurih renyah enak mantap,5,positive
kurang enak ya tidak seperti yg dijual di bandung,5,negative
maaanstaabb gaaannn,5,positive
enak renyah gak terlalu asin dan kemasan baik gak rusak,5,positive
pancen enak bos tapi remuk kabeh tekan kene koyo atiku,5,negative
respon penjual baik rasanya enak packing rapi kurir baik pokoknya is the best,5,positive
barang sudah diterima dengan baik pengemasan rapi aman utuh tidak hancur terimakasih atas pelayanan terbaik nya,5,positive
mantaaaabbbb,5,positive
yg ke 2 x nya,5,neutral
kremes nya enak benerrrr,5,positive
enak tp mahal,5,negative
enak gurih renyah cocok dimakan dengan nasi putih dan sambal nya,5,positive
asli ga bikin enek,5,positive
enak gak terlalu asin tp ttp gurih tasty,5,positive
ini kriuk kriuk terenak makan ini pakai nasi panas plus sambal matah beuhhhh enakk,5,positive
pengiriman super cepat dapat free lagi terima kasih yaa seller,5,positive
dapet free king spicy kripik singkong sambel matah thank you seller packing rapih dan cepet sampe recommended,5,positive
pengemasannn nyaa cepett bgttt pesen kmrn sekaranggg sampeee makasiiii seller,5,positive
soal kualitas tidak perlu diragukan lagi rasa dan kegurihan yang konsisten pedas yang menggelitik lidah sangat cocok bagi pecinta makanan pedas bisa dimakan sebagai kudapan maupun makanan pelengkap,5,positive
produk asli proses cepat admin ramah,5,positive
keras basrengnya standart2 aja pelayanan dan pengiriman bagus,3,negative
packing superrrr rapi banget dan rasanya enaak bgt seller ramah baik sekali recommend yaaa,5,positive
packing nya saja diperbaiki lg kemasan ada yg pecah 2,5,negative
toko langganan buat beli maicih bareng makasiihhh,5,positive
barangx sdh diterima sesuai estimasi,5,neutral
produk ok tp pelayanan tidak baik sudah memesan bubble wrap tambahan packing tapi bubble wrap nya sama sekali tidak diberikan,1,negative
enakkkk dan beneran crispy nya,5,positive
ensk,5,positive
enak dan pilihan yg pas buat ngemil sehat,5,positive
enak snack buat anak ku sampe habis 2 kantong doyan banget dia,5,positive
enak manis alami dari bahan,5,positive
pesanan sudah sampai dicoba enaak dan renyah,5,positive
enak crispynya berasa dan gak perlu takut gemuk walau nyemil ini banyak banyak senangnya,5,positive
fast respond pengiriman juga cepet,4,positive
enaaakkkk,5,positive
selalu puas belanja disini response seller baik dan cepat,5,positive
barang sudah sampai terima kasih,4,positive
pelayanan bagus sekali dan kualitas barang sesuai,5,positive
mantap seperti biasa sukses selalu pempek metro,5,positive
selalu puas belanja disini terima kasih,5,positive
makasih dpt bonus gula smoga usaha makin lancar,5,neutral
mantap seperti biasa best seller,5,positive
seperti biasanya belanja disini selalu memuaskan recommended seller,5,positive
seperti biasa mantap pelayanan terbaik thx seller,5,positive
seller ramah responsif kripiknya juga enak pakai sameday jadi langsung sampai harga paling murah disini,5,positive
diproses dengan sangat cepat dan packingnya baik dan aman,5,positive
mantap pengiriman kilat sekali,5,positive
diproses dan diantar dengan cepat packing baik recommended seller,5,positive
bakalan langganan disini admin nya superrr responsif dan ramah,5,positive
pengiriman sangat cepat,5,positive
respon seller sangat cepat produk yang dikirim expire date nya masih lama untuk ukuran cokoten produk dikirim sangat aman kondisi masih bagus tidak hancur very recommended seller untuk mendapatkan cokoten,5,positive
brg sesuai pesanan packing rapi pengiriman cepat,5,positive
keripik agak hancur tp kayanya dari pabriknya ini okay sih secara umum,4,negative
mantaaap,5,positive
pengiriman cepat dan baramg ok,5,positive
kerja yg bagus,5,neutral
enak dan dikemas aman good seller,5,positive
cepat aman mantapsss,5,positive
gak pernah mengecewakan,5,positive
beli ud bbrp kali disini tapi yg paling ancur isinya kali ini kl bs di kasih buble wrap kemasan produknya dus bolong mngkn dr ekspedisi,3,negative
rasa enak bakal repeat order,5,positive
beli 5 cuma dateng 4,1,negative
0oookkkee,5,neutral
rasa mayan enak cuma dikit hahaha,5,positive
packing rapi suka,5,positive
barangnya sampai dengan selamat hanya mungkin bumbunya kebanyakan dan tidak merata tapi overall enak,4,negative
enakk crunchy isinya banyak,5,positive
nyesel cuma beli satu nanti beli lagi ah,5,neutral
sesuai dengan deskripsi dan gambar enak,5,positive
enak banget snacknya gurih,5,positive
makasih ya kak,5,neutral
pembelian ke 2x nya anak2 yg doyan,5,neutral
makaroni enak seller ramah,5,positive
candy tks mpek2nya udh sampai jakarta bisa dimakan utk buka ngasih orgtua thks ya,5,positive
ini sdh yg ketiga kali order pempek candy dan tidak pernah mengecewakan utk rasanya,5,positive
barang di terima baik rasa tdk berubah walaupun di kirim ke luar kota,5,positive
cepat dan pelayanannya sangat memuaskan,5,positive
mantab bisa makan pempek candy langsung dr palembang tanpa harus ke palembang next order lg packing ok,5,positive
mpek2nya enak mantab,5,positive
uenaaaakkk dan selasa pesan kamis sampai jogja,5,positive
pengiriman cpt bgt,5,positive
pempek nya mendarat dengan selamat di kota tegal akhirnya kesampaian makan pempek asli palembang tanpa harus ke palembang,5,positive
lumayan,4,negative
sangat enk terimakasih,5,positive
terima kasihhh sdh sampaii,5,neutral
favorit banget ibi keripik enak sehari sampe,5,positive
packing aman pengiriman super cepat tp sayang kurang suka sm produknya perdana nyoba merk ini ternyata enak kripik piscok merk yg lain but klo utk pelayanan toko ini sgt bagussss,4,positive
pengiriman cepat tapi sayang keripik pisang nya keras,2,negative
packing oke pengiriman cepet banget thank you ya,5,positive
keripiknya 2 hari aja udh smp rumah free ongkir pula keripik gak hancur2 banget malah msh ada yg utuh thx u,5,negative
favorit balitaku thanks seller,5,neutral
mantap pengiriman cepat packingan aman,5,positive
exp sesuai yg di infokan,5,neutral
mantep bngt ni toko responny cpt biar beli dikit jg kurir yg ngirim cpt jg pack aman rapi stick kejuny enak bngtt brasa keju renyah keplang jg enak n cklt ayam jadul kenangan emak sukses sll ya kak lapaknya terima kasih chintacink topedsicptreg,5,positive
enak rasanya packing aman pengiriman cepet makasi seller,5,positive
packing tebal super aman recomended seller deh,5,positive
enak banget sesuai foto pengirimannya cepat juga ke jakarta,5,positive
anak langsung suka,5,positive
enak pake bangettt,5,positive
enak anak yg umur 5 tahun suka bgt,5,positive
enak no msg,5,positive
terlalu hambar pas belum dikasih seasoning,5,negative
renyahnya pas gak keras dan enteng di mulut untuk yang ori ini pas buat saya karena msg nya gak banyak udah sering beli produk ini sebelum nemu online pengiriman aman dan cepat thanks,5,positive
